id,x_tol_m,x_dot_tol_mps,theta_tol_rad,theta_dot_tol_rps,q_theta_over_x,q_theta_dot_over_x_dot,r_scale,q,r,survival_s,max_cart_m,max_theta_deg,avg_abs_u,score,success
2012,0.7,1.5,0.5,2.8,1.9599999999999995,0.28698979591836743,1.1,"[2.0408163265306127, 0.4444444444444444, 4.0, 0.1275510204081633]",0.11000000000000001,9.270000457763672,2.5338656902313232,52.284751892089844,25.839330673217773,6.182192802429199,False
2013,0.7,1.5,0.5,2.8,1.9599999999999995,0.28698979591836743,1.3,"[2.0408163265306127, 0.4444444444444444, 4.0, 0.1275510204081633]",0.13,9.270000457763672,2.626580238342285,53.891143798828125,25.944686889648438,6.100546836853027,False
2014,0.7,1.5,0.5,2.8,1.9599999999999995,0.28698979591836743,1.5,"[2.0408163265306127, 0.4444444444444444, 4.0, 0.1275510204081633]",0.15000000000000002,9.270000457763672,2.6989848613739014,55.16729736328125,26.014694213867188,6.036721229553223,False
2015,0.7,1.5,0.5,2.8,1.9599999999999995,0.28698979591836743,1.8,"[2.0408163265306127, 0.4444444444444444, 4.0, 0.1275510204081633]",0.18000000000000002,1.090000033378601,2.7846617698669434,56.58402633666992,26.07672882080078,-2.216313123703003,False
2016,0.7,2.0,0.2,0.5,12.249999999999995,16.0,0.5,"[2.0408163265306127, 0.25, 24.999999999999996, 4.0]",0.05,400.0,1.821916937828064,38.57752990722656,24.100248336791992,397.594482421875,True
2017,0.7,2.0,0.2,0.5,12.249999999999995,16.0,0.7,"[2.0408163265306127, 0.25, 24.999999999999996, 4.0]",0.06999999999999999,400.0,2.038881540298462,42.64498519897461,24.466245651245117,397.3936767578125,True
2018,0.7,2.0,0.2,0.5,12.249999999999995,16.0,0.9,"[2.0408163265306127, 0.25, 24.999999999999996, 4.0]",0.09000000000000001,220.10000610351562,2.198920965194702,45.6249885559082,24.726806640625,217.3462371826172,False
2019,0.7,2.0,0.2,0.5,12.249999999999995,16.0,1.1,"[2.0408163265306127, 0.25, 24.999999999999996, 4.0]",0.11000000000000001,67.69999694824219,2.3222296237945557,47.8459587097168,24.917768478393555,64.83442687988281,False
2020,0.7,2.0,0.2,0.5,12.249999999999995,16.0,1.3,"[2.0408163265306127, 0.25, 24.999999999999996, 4.0]",0.13,45.18000030517578,2.4214537143707275,49.644012451171875,25.060606002807617,42.224571228027344,False
2021,0.7,2.0,0.2,0.5,12.249999999999995,16.0,1.5,"[2.0408163265306127, 0.25, 24.999999999999996, 4.0]",0.15000000000000002,45.16999816894531,2.502065658569336,51.07052230834961,25.169179916381836,42.142478942871094,False
2022,0.7,2.0,0.2,0.5,12.249999999999995,16.0,1.8,"[2.0408163265306127, 0.25, 24.999999999999996, 4.0]",0.18000000000000002,10.270000457763672,2.5993025302886963,52.89646911621094,25.285734176635742,7.153847694396973,False
2023,0.7,2.0,0.2,0.7,12.249999999999995,8.163265306122451,0.5,"[2.0408163265306127, 0.25, 24.999999999999996, 2.0408163265306127]",0.05,400.0,1.943328619003296,41.524723052978516,24.56539535522461,397.46087646484375,True
2024,0.7,2.0,0.2,0.7,12.249999999999995,8.163265306122451,0.7,"[2.0408163265306127, 0.25, 24.999999999999996, 2.0408163265306127]",0.06999999999999999,115.12999725341797,2.1624717712402344,45.235008239746094,24.931650161743164,112.39611053466797,False
2025,0.7,2.0,0.2,0.7,12.249999999999995,8.163265306122451,0.9,"[2.0408163265306127, 0.25, 24.999999999999996, 2.0408163265306127]",0.09000000000000001,45.18000030517578,2.3203256130218506,48.146385192871094,25.179439544677734,42.3015251159668,False
2026,0.7,2.0,0.2,0.7,12.249999999999995,8.163265306122451,1.1,"[2.0408163265306127, 0.25, 24.999999999999996, 2.0408163265306127]",0.11000000000000001,45.16999816894531,2.4412055015563965,50.27284622192383,25.352394104003906,42.18336868286133,False
2027,0.7,2.0,0.2,0.7,12.249999999999995,8.163265306122451,1.3,"[2.0408163265306127, 0.25, 24.999999999999996, 2.0408163265306127]",0.13,9.3100004196167,2.5353517532348633,51.9693717956543,25.476408004760742,6.238644123077393,False
2028,0.7,2.0,0.2,0.7,12.249999999999995,8.163265306122451,1.5,"[2.0408163265306127, 0.25, 24.999999999999996, 2.0408163265306127]",0.15000000000000002,9.300000190734863,2.611985445022583,53.29186248779297,25.565462112426758,6.161206245422363,False
2029,0.7,2.0,0.2,0.7,12.249999999999995,8.163265306122451,1.8,"[2.0408163265306127, 0.25, 24.999999999999996, 2.0408163265306127]",0.18000000000000002,1.0700000524520874,2.7019009590148926,54.887168884277344,25.65445899963379,-2.148327589035034,False
2030,0.7,2.0,0.2,1.0,12.249999999999995,4.0,0.5,"[2.0408163265306127, 0.25, 24.999999999999996, 1.0]",0.05,400.0,2.0157549381256104,43.30965805053711,24.86919403076172,397.3798828125,True
2031,0.7,2.0,0.2,1.0,12.249999999999995,4.0,0.7,"[2.0408163265306127, 0.25, 24.999999999999996, 1.0]",0.06999999999999999,67.70999908447266,2.236258029937744,46.94564437866211,25.22696876525879,64.89615631103516,False
2032,0.7,2.0,0.2,1.0,12.249999999999995,4.0,0.9,"[2.0408163265306127, 0.25, 24.999999999999996, 1.0]",0.09000000000000001,9.3100004196167,2.393341541290283,49.640628814697266,25.461050033569336,6.356685638427734,False
2033,0.7,2.0,0.2,1.0,12.249999999999995,4.0,1.1,"[2.0408163265306127, 0.25, 24.999999999999996, 1.0]",0.11000000000000001,9.289999961853027,2.5115902423858643,51.701560974121094,25.62028694152832,6.231564998626709,False
2034,0.7,2.0,0.2,1.0,12.249999999999995,4.0,1.3,"[2.0408163265306127, 0.25, 24.999999999999996, 1.0]",0.13,9.289999961853027,2.6022567749023438,53.33076477050781,25.729270935058594,6.150378227233887,False
2035,0.7,2.0,0.2,1.0,12.249999999999995,4.0,1.5,"[2.0408163265306127, 0.25, 24.999999999999996, 1.0]",0.15000000000000002,9.289999961853027,2.67622447013855,54.5854606628418,25.80404281616211,6.086057186126709,False
2036,0.7,2.0,0.2,1.0,12.249999999999995,4.0,1.8,"[2.0408163265306127, 0.25, 24.999999999999996, 1.0]",0.18000000000000002,1.0499999523162842,2.7613463401794434,56.03417205810547,25.87347984313965,-2.2275609970092773,False
2037,0.7,2.0,0.2,1.4,12.249999999999995,2.0408163265306127,0.5,"[2.0408163265306127, 0.25, 24.999999999999996, 0.5102040816326532]",0.05,400.0,2.054790496826172,44.52725601196289,25.029083251953125,397.3311767578125,True
2038,0.7,2.0,0.2,1.4,12.249999999999995,2.0408163265306127,0.7,"[2.0408163265306127, 0.25, 24.999999999999996, 0.5102040816326532]",0.06999999999999999,45.16999816894531,2.273505449295044,47.81110382080078,25.38041114807129,42.315608978271484,False
2039,0.7,2.0,0.2,1.4,12.249999999999995,2.0408163265306127,0.9,"[2.0408163265306127, 0.25, 24.999999999999996, 0.5102040816326532]",0.09000000000000001,9.289999961853027,2.4300472736358643,50.38524627685547,25.606325149536133,6.299081325531006,False
2040,0.7,2.0,0.2,1.4,12.249999999999995,2.0408163265306127,1.1,"[2.0408163265306127, 0.25, 24.999999999999996, 0.5102040816326532]",0.11000000000000001,9.279999732971191,2.5466578006744385,52.411651611328125,25.757143020629883,6.185723781585693,False
2041,0.7,2.0,0.2,1.4,12.249999999999995,2.0408163265306127,1.3,"[2.0408163265306127, 0.25, 24.999999999999996, 0.5102040816326532]",0.13,9.279999732971191,2.6356096267700195,54.00531768798828,25.857389450073242,6.106367111206055,False
2042,0.7,2.0,0.2,1.4,12.249999999999995,2.0408163265306127,1.5,"[2.0408163265306127, 0.25, 24.999999999999996, 0.5102040816326532]",0.15000000000000002,9.279999732971191,2.7080302238464355,55.22469711303711,25.92403221130371,6.043769359588623,False
2043,0.7,2.0,0.2,1.4,12.249999999999995,2.0408163265306127,1.8,"[2.0408163265306127, 0.25, 24.999999999999996, 0.5102040816326532]",0.18000000000000002,1.0499999523162842,2.790637493133545,56.597660064697266,25.982860565185547,-2.2567577362060547,False
2044,0.7,2.0,0.2,2.0,12.249999999999995,1.0,0.5,"[2.0408163265306127, 0.25, 24.999999999999996, 0.25]",0.05,209.0800018310547,2.078270196914673,45.22442626953125,25.11931037902832,206.38278198242188,False
2045,0.7,2.0,0.2,2.0,12.249999999999995,1.0,0.7,"[2.0408163265306127, 0.25, 24.999999999999996, 0.25]",0.06999999999999999,9.300000190734863,2.294137477874756,48.28556442260742,25.46639633178711,6.4232282638549805,False
2046,0.7,2.0,0.2,2.0,12.249999999999995,1.0,0.9,"[2.0408163265306127, 0.25, 24.999999999999996, 0.25]",0.09000000000000001,9.279999732971191,2.450141191482544,50.79219055175781,25.687236785888672,6.268467903137207,False
2047,0.7,2.0,0.2,2.0,12.249999999999995,1.0,1.1,"[2.0408163265306127, 0.25, 24.999999999999996, 0.25]",0.11000000000000001,9.279999732971191,2.5658254623413086,52.799800872802734,25.832576751708984,6.16611385345459,False
2048,0.7,2.0,0.2,2.0,12.249999999999995,1.0,1.3,"[2.0408163265306127, 0.25, 24.999999999999996, 0.25]",0.13,9.279999732971191,2.6540145874023438,54.373043060302734,25.927875518798828,6.087695121765137,False
2049,0.7,2.0,0.2,2.0,12.249999999999995,1.0,1.5,"[2.0408163265306127, 0.25, 24.999999999999996, 0.25]",0.15000000000000002,9.279999732971191,2.7253611087799072,55.57266616821289,25.98972511291504,6.026174545288086,False
2050,0.7,2.0,0.2,2.0,12.249999999999995,1.0,1.8,"[2.0408163265306127, 0.25, 24.999999999999996, 0.25]",0.18000000000000002,1.0399999618530273,2.8065648078918457,56.90351867675781,26.04279136657715,-2.2826366424560547,False
2051,0.7,2.0,0.2,2.8,12.249999999999995,0.5102040816326532,0.5,"[2.0408163265306127, 0.25, 24.999999999999996, 0.1275510204081633]",0.05,79.2300033569336,2.0916783809661865,45.56196212768555,25.163002014160156,76.51803588867188,False
2052,0.7,2.0,0.2,2.8,12.249999999999995,0.5102040816326532,0.7,"[2.0408163265306127, 0.25, 24.999999999999996, 0.1275510204081633]",0.06999999999999999,9.289999961853027,2.303994655609131,48.51243209838867,25.50773811340332,6.40252161026001,False
2053,0.7,2.0,0.2,2.8,12.249999999999995,0.5102040816326532,0.9,"[2.0408163265306127, 0.25, 24.999999999999996, 0.1275510204081633]",0.09000000000000001,9.279999732971191,2.4597434997558594,50.98647689819336,25.72602081298828,6.258617877960205,False
2054,0.7,2.0,0.2,2.8,12.249999999999995,0.5102040816326532,1.1,"[2.0408163265306127, 0.25, 24.999999999999996, 0.1275510204081633]",0.11000000000000001,9.270000457763672,2.574982166290283,52.98506164550781,25.868860244750977,6.146742820739746,False
2055,0.7,2.0,0.2,2.8,12.249999999999995,0.5102040816326532,1.3,"[2.0408163265306127, 0.25, 24.999999999999996, 0.1275510204081633]",0.13,9.270000457763672,2.6627981662750244,54.54838943481445,25.961572647094727,6.06878662109375,False
2056,0.7,2.0,0.2,2.8,12.249999999999995,0.5102040816326532,1.5,"[2.0408163265306127, 0.25, 24.999999999999996, 0.1275510204081633]",0.15000000000000002,9.279999732971191,2.733628034591675,55.738521575927734,26.02147674560547,6.017770767211914,False
2057,0.7,2.0,0.2,2.8,12.249999999999995,0.5102040816326532,1.8,"[2.0408163265306127, 0.25, 24.999999999999996, 0.1275510204081633]",0.18000000000000002,1.0399999618530273,2.8141515254974365,57.0490608215332,26.071340560913086,-2.2901971340179443,False
2058,0.7,2.0,0.25,0.5,7.839999999999998,16.0,0.5,"[2.0408163265306127, 0.25, 16.0, 4.0]",0.05,400.0,1.8611046075820923,39.28803634643555,24.189369201660156,397.5580139160156,True
2059,0.7,2.0,0.25,0.5,7.839999999999998,16.0,0.7,"[2.0408163265306127, 0.25, 16.0, 4.0]",0.06999999999999999,400.0,2.0781197547912598,43.37811279296875,24.56011199951172,397.3565673828125,True
2060,0.7,2.0,0.25,0.5,7.839999999999998,16.0,0.9,"[2.0408163265306127, 0.25, 16.0, 4.0]",0.09000000000000001,115.12999725341797,2.237257242202759,46.328399658203125,24.819869995117188,112.34020233154297,False
2061,0.7,2.0,0.25,0.5,7.839999999999998,16.0,1.1,"[2.0408163265306127, 0.25, 16.0, 4.0]",0.11000000000000001,45.189998626708984,2.358741521835327,48.52824783325195,25.007705688476562,42.28982925415039,False
2062,0.7,2.0,0.25,0.5,7.839999999999998,16.0,1.3,"[2.0408163265306127, 0.25, 16.0, 4.0]",0.13,45.18000030517578,2.4566383361816406,50.28818130493164,25.146718978881836,42.1915168762207,False
2063,0.7,2.0,0.25,0.5,7.839999999999998,16.0,1.5,"[2.0408163265306127, 0.25, 16.0, 4.0]",0.15000000000000002,10.300000190734863,2.535338878631592,51.68626022338867,25.250883102416992,7.241078853607178,False
2064,0.7,2.0,0.25,0.5,7.839999999999998,16.0,1.8,"[2.0408163265306127, 0.25, 16.0, 4.0]",0.18000000000000002,1.100000023841858,2.630520820617676,53.49085998535156,25.361072540283203,-2.0459096431732178,False
2065,0.7,2.0,0.25,0.7,7.839999999999998,8.163265306122451,0.5,"[2.0408163265306127, 0.25, 16.0, 2.0408163265306127]",0.05,400.0,1.99236261844635,42.42390060424805,24.68869400024414,397.4146728515625,True
2066,0.7,2.0,0.25,0.7,7.839999999999998,8.163265306122451,0.7,"[2.0408163265306127, 0.25, 16.0, 2.0408163265306127]",0.06999999999999999,115.11000061035156,2.210627317428589,46.13003158569336,25.056241989135742,112.33039855957031,False
2067,0.7,2.0,0.25,0.7,7.839999999999998,8.163265306122451,0.9,"[2.0408163265306127, 0.25, 16.0, 2.0408163265306127]",0.09000000000000001,45.16999816894531,2.366523265838623,48.993560791015625,25.299930572509766,42.247867584228516,False
2068,0.7,2.0,0.25,0.7,7.839999999999998,8.163265306122451,1.1,"[2.0408163265306127, 0.25, 16.0, 2.0408163265306127]",0.11000000000000001,9.319999694824219,2.484633684158325,51.081607818603516,25.466772079467773,6.292047023773193,False
2069,0.7,2.0,0.25,0.7,7.839999999999998,8.163265306122451,1.3,"[2.0408163265306127, 0.25, 16.0, 2.0408163265306127]",0.13,9.300000190734863,2.576584577560425,52.72447967529297,25.583887100219727,6.189702033996582,False
2070,0.7,2.0,0.25,0.7,7.839999999999998,8.163265306122451,1.5,"[2.0408163265306127, 0.25, 16.0, 2.0408163265306127]",0.15000000000000002,9.300000190734863,2.650580883026123,53.99589920043945,25.665754318237305,6.124818801879883,False
2071,0.7,2.0,0.25,0.7,7.839999999999998,8.163265306122451,1.8,"[2.0408163265306127, 0.25, 16.0, 2.0408163265306127]",0.18000000000000002,1.059999942779541,2.737544536590576,55.56294631958008,25.74517250061035,-2.1923863887786865,False
2072,0.7,2.0,0.25,1.0,7.839999999999998,4.0,0.5,"[2.0408163265306127, 0.25, 16.0, 1.0]",0.05,400.0,2.0714573860168457,44.391170501708984,25.017335891723633,397.325927734375,True
2073,0.7,2.0,0.25,1.0,7.839999999999998,4.0,0.7,"[2.0408163265306127, 0.25, 16.0, 1.0]",0.06999999999999999,45.16999816894531,2.290411949157715,47.93455123901367,25.37383460998535,42.30488586425781,False
2074,0.7,2.0,0.25,1.0,7.839999999999998,4.0,0.9,"[2.0408163265306127, 0.25, 16.0, 1.0]",0.09000000000000001,9.289999961853027,2.44429874420166,50.58263397216797,25.60112762451172,6.288163185119629,False
2075,0.7,2.0,0.25,1.0,7.839999999999998,4.0,1.1,"[2.0408163265306127, 0.25, 16.0, 1.0]",0.11000000000000001,9.279999732971191,2.5595407485961914,52.592506408691406,25.751218795776367,6.175841808319092,False
2076,0.7,2.0,0.25,1.0,7.839999999999998,4.0,1.3,"[2.0408163265306127, 0.25, 16.0, 1.0]",0.13,9.279999732971191,2.6473898887634277,54.15714645385742,25.85079574584961,6.097638130187988,False
2077,0.7,2.0,0.25,1.0,7.839999999999998,4.0,1.5,"[2.0408163265306127, 0.25, 16.0, 1.0]",0.15000000000000002,9.279999732971191,2.7182044982910156,55.351402282714844,25.916534423828125,6.036373615264893,False
2078,0.7,2.0,0.25,1.0,7.839999999999998,4.0,1.8,"[2.0408163265306127, 0.25, 16.0, 1.0]",0.18000000000000002,1.0399999618530273,2.7997586727142334,56.76047897338867,25.974231719970703,-2.27431583404541,False
2079,0.7,2.0,0.25,1.4,7.839999999999998,2.0408163265306127,0.5,"[2.0408163265306127, 0.25, 16.0, 0.5102040816326532]",0.05,79.2300033569336,2.1160061359405518,45.73341369628906,25.191110610961914,76.50160217285156,False
2080,0.7,2.0,0.25,1.4,7.839999999999998,2.0408163265306127,0.7,"[2.0408163265306127, 0.25, 16.0, 0.5102040816326532]",0.06999999999999999,9.289999961853027,2.3305811882019043,48.861392974853516,25.539663314819336,6.381291389465332,False
2081,0.7,2.0,0.25,1.4,7.839999999999998,2.0408163265306127,0.9,"[2.0408163265306127, 0.25, 16.0, 0.5102040816326532]",0.09000000000000001,9.279999732971191,2.4837992191314697,51.377349853515625,25.75672721862793,6.237851619720459,False
2082,0.7,2.0,0.25,1.4,7.839999999999998,2.0408163265306127,1.1,"[2.0408163265306127, 0.25, 16.0, 0.5102040816326532]",0.11000000000000001,9.279999732971191,2.5969889163970947,53.34539031982422,25.896934509277344,6.137689590454102,False
2083,0.7,2.0,0.25,1.4,7.839999999999998,2.0408163265306127,1.3,"[2.0408163265306127, 0.25, 16.0, 0.5102040816326532]",0.13,9.279999732971191,2.6826388835906982,54.86885070800781,25.986181259155273,6.061717987060547,False
2084,0.7,2.0,0.25,1.4,7.839999999999998,2.0408163265306127,1.5,"[2.0408163265306127, 0.25, 16.0, 0.5102040816326532]",0.15000000000000002,7.820000171661377,2.7517683506011963,56.02269744873047,26.043039321899414,4.5423712730407715,False
2085,0.7,2.0,0.25,1.4,7.839999999999998,2.0408163265306127,1.8,"[2.0408163265306127, 0.25, 16.0, 0.5102040816326532]",0.18000000000000002,1.0299999713897705,2.830475091934204,57.349815368652344,26.08879280090332,-2.3148975372314453,False
2086,0.7,2.0,0.25,2.0,7.839999999999998,1.0,0.5,"[2.0408163265306127, 0.25, 16.0, 0.25]",0.05,79.22000122070312,2.142266035079956,46.48850631713867,25.289104461669922,76.46041870117188,False
2087,0.7,2.0,0.25,2.0,7.839999999999998,1.0,0.7,"[2.0408163265306127, 0.25, 16.0, 0.25]",0.06999999999999999,9.279999732971191,2.3530566692352295,49.37065124511719,25.632545471191406,6.347082614898682,False
2088,0.7,2.0,0.25,2.0,7.839999999999998,1.0,0.9,"[2.0408163265306127, 0.25, 16.0, 0.25]",0.09000000000000001,9.270000457763672,2.5054712295532227,51.81249237060547,25.843482971191406,6.2057108879089355,False
2089,0.7,2.0,0.25,2.0,7.839999999999998,1.0,1.1,"[2.0408163265306127, 0.25, 16.0, 0.25]",0.11000000000000001,9.270000457763672,2.617496967315674,53.75697326660156,25.977405548095703,6.106790542602539,False
2090,0.7,2.0,0.25,2.0,7.839999999999998,1.0,1.3,"[2.0408163265306127, 0.25, 16.0, 0.25]",0.13,9.270000457763672,2.7019028663635254,55.25734329223633,26.060932159423828,6.032074451446533,False
2091,0.7,2.0,0.25,2.0,7.839999999999998,1.0,1.5,"[2.0408163265306127, 0.25, 16.0, 0.25]",0.15000000000000002,7.809999942779541,2.770081043243408,56.3885612487793,26.112516403198242,4.513812065124512,False
2092,0.7,2.0,0.25,2.0,7.839999999999998,1.0,1.8,"[2.0408163265306127, 0.25, 16.0, 0.25]",0.18000000000000002,1.0299999713897705,2.84719181060791,57.669986724853516,26.151592254638672,-2.331543445587158,False
2093,0.7,2.0,0.25,2.8,7.839999999999998,0.5102040816326532,0.5,"[2.0408163265306127, 0.25, 16.0, 0.1275510204081633]",0.05,79.20999908447266,2.1570746898651123,46.85464096069336,25.33687400817871,76.43425750732422,False
2094,0.7,2.0,0.25,2.8,7.839999999999998,0.5102040816326532,0.7,"[2.0408163265306127, 0.25, 16.0, 0.1275510204081633]",0.06999999999999999,9.279999732971191,2.3638088703155518,49.614444732666016,25.677379608154297,6.335484504699707,False
2095,0.7,2.0,0.25,2.8,7.839999999999998,0.5102040816326532,0.9,"[2.0408163265306127, 0.25, 16.0, 0.1275510204081633]",0.09000000000000001,9.270000457763672,2.5158379077911377,52.02044677734375,25.88530731201172,6.195112705230713,False
2096,0.7,2.0,0.25,2.8,7.839999999999998,0.5102040816326532,1.1,"[2.0408163265306127, 0.25, 16.0, 0.1275510204081633]",0.11000000000000001,9.270000457763672,2.6272988319396973,53.95353317260742,26.015939712524414,6.096802711486816,False
